skaterFullName,ppPoints,teamAbbrevs,gamesPlayed,shoots,position,ppUnit,vs,avgPowerplayToi,row,date,team_PEN/GP,team_PP%,team_PK%,team_G,team_GA,enemy_PEN/GP,enemy_PP%,enemy_PK%,enemy_G,enemy_GA,scored
Brent Burns,3,CAR,18,R,D,1.0,TBL,02:07,140,2023-11-24,,,,,,,,,,,0
Seth Jarvis,6,CAR,18,R,C,1.0,TBL,03:15,141,2023-11-24,,,,,,,,,,,0
Jesperi Kotkaniemi,2,CAR,18,L,C,2.0,TBL,02:11,142,2023-11-24,,,,,,,,,,,0
Martin Necas,4,CAR,18,R,C,1.0,TBL,03:27,143,2023-11-24,,,,,,,,,,,0
Stefan Noesen,3,CAR,18,R,R,2.0,TBL,01:50,144,2023-11-24,,,,,,,,,,,0
Andrei Svechnikov,1,CAR,10,L,R,2.0,TBL,02:13,145,2023-11-24,,,,,,,,,,,1
Teuvo Teravainen,5,CAR,18,L,L,1.0,TBL,03:19,146,2023-11-24,,,,,,,,,,,0
Kyle Connor,8,WPG,18,L,L,1.0,FLA,03:04,147,2023-11-24,,,,,,,,,,,0
Nikolaj Ehlers,2,WPG,18,L,L,2.0,FLA,01:50,148,2023-11-24,,,,,,,,,,,0
Alex Iafallo,4,WPG,18,L,L,1.0,FLA,02:54,149,2023-11-24,,,,,,,,,,,0
Josh Morrissey,7,WPG,18,L,D,1.0,FLA,02:54,150,2023-11-24,,,,,,,,,,,0
Nino Niederreiter,1,WPG,18,L,R,2.0,FLA,02:09,151,2023-11-24,,,,,,,,,,,0
Cole Perfetti,4,WPG,18,L,C,1.0,FLA,02:46,152,2023-11-24,,,,,,,,,,,0
Neal Pionk,1,WPG,18,R,D,2.0,FLA,02:07,153,2023-11-24,,,,,,,,,,,0
Mark Scheifele,6,WPG,18,R,C,1.0,FLA,02:41,154,2023-11-24,,,,,,,,,,,0
Sam Bennett,0,FLA,7,L,C,2.0,WPG,01:48,155,2023-11-24,,,,,,,,,,,0
Aaron Ekblad,0,FLA,3,R,D,2.0,WPG,01:22,156,2023-11-24,,,,,,,,,,,0
Oliver Ekman-Larsson,5,FLA,19,L,D,1.0,WPG,04:44,157,2023-11-24,,,,,,,,,,,0
Brandon Montour,0,FLA,3,R,D,2.0,WPG,03:00,158,2023-11-24,,,,,,,,,,,0
Sam Reinhart,7,FLA,19,R,C,1.0,WPG,04:45,159,2023-11-24,,,,,,,,,,,0
Evan Rodrigues,2,FLA,19,R,C,2.0,WPG,01:38,160,2023-11-24,,,,,,,,,,,0
Matthew Tkachuk,5,FLA,19,L,L,1.0,WPG,05:15,161,2023-11-24,,,,,,,,,,,0
Carter Verhaeghe,5,FLA,19,L,C,1.0,WPG,04:45,162,2023-11-24,,,,,,,,,,,0
Rasmus Andersson,2,CGY,15,R,D,1.0,DAL,01:55,163,2023-11-24,,,,,,,,,,,0
Andrew Mangiapane,1,CGY,18,L,L,2.0,DAL,01:18,164,2023-11-24,,,,,,,,,,,0
Mikael Backlund,0,CGY,19,L,C,2.0,DAL,01:14,165,2023-11-24,,,,,,,,,,,0
Jonathan Huberdeau,3,CGY,19,L,C,1.0,DAL,02:02,166,2023-11-24,,,,,,,,,,,0
Nazem Kadri,3,CGY,19,L,C,1.0,DAL,02:16,167,2023-11-24,,,,,,,,,,,0
Elias Lindholm,2,CGY,19,R,C,1.0,DAL,02:16,168,2023-11-24,,,,,,,,,,,0
Jamie Benn,3,DAL,18,L,L,1.0,CGY,03:14,169,2023-11-24,,,,,,,,,,,0
Matt Duchene,3,DAL,17,L,C,2.0,CGY,02:39,170,2023-11-24,,,,,,,,,,,1
Miro Heiskanen,6,DAL,18,L,D,1.0,CGY,04:02,171,2023-11-24,,,,,,,,,,,0
Roope Hintz,4,DAL,17,L,C,1.0,CGY,03:35,172,2023-11-24,,,,,,,,,,,0
Wyatt Johnston,4,DAL,18,R,C,,CGY,02:21,173,2023-11-24,,,,,,,,,,,0
Joe Pavelski,5,DAL,18,R,C,1.0,CGY,03:28,174,2023-11-24,,,,,,,,,,,1
Jason Robertson,6,DAL,18,L,L,1.0,CGY,03:49,175,2023-11-24,,,,,,,,,,,1
Tyler Seguin,1,DAL,18,R,C,2.0,CGY,02:11,176,2023-11-24,,,,,,,,,,,0
Ross Colton,1,COL,18,L,C,2.0,MIN,01:12,177,2023-11-24,,,,,,,,,,,0
Ryan Johansen,5,COL,18,R,C,1.0,MIN,02:56,178,2023-11-24,,,,,,,,,,,0
Cale Makar,10,COL,18,R,D,1.0,MIN,04:13,179,2023-11-24,,,,,,,,,,,0
Valeri Nichushkin,4,COL,18,L,R,1.0,MIN,04:37,180,2023-11-24,,,,,,,,,,,1
Mikko Rantanen,8,COL,18,L,R,1.0,MIN,04:56,181,2023-11-24,,,,,,,,,,,0
Devon Toews,1,COL,18,L,D,2.0,MIN,01:38,182,2023-11-24,,,,,,,,,,,1
Joel Eriksson Ek,5,MIN,17,L,C,1.0,COL,03:50,183,2023-11-24,,,,,,,,,,,1
Ryan Hartman,1,MIN,16,R,R,2.0,COL,01:25,184,2023-11-24,,,,,,,,,,,0
Marcus Johansson,1,MIN,17,L,L,1.0,COL,02:47,185,2023-11-24,,,,,,,,,,,0
Kirill Kaprizov,9,MIN,17,L,L,1.0,COL,03:57,186,2023-11-24,,,,,,,,,,,1
Marco Rossi,0,MIN,17,L,C,2.0,COL,01:50,187,2023-11-24,,,,,,,,,,,0
Mats Zuccarello,9,MIN,17,L,R,1.0,COL,03:45,188,2023-11-24,,,,,,,,,,,1
Brock Boeser,8,VAN,20,R,R,1.0,SEA,04:02,189,2023-11-24,,,,,,,,,,,0
Conor Garland,1,VAN,20,R,R,2.0,SEA,00:54,190,2023-11-24,,,,,,,,,,,0
Filip Hronek,6,VAN,20,R,D,2.0,SEA,01:17,191,2023-11-24,,,,,,,,,,,0
Quinn Hughes,14,VAN,20,L,D,1.0,SEA,04:04,192,2023-11-24,,,,,,,,,,,0
Andrei Kuzmenko,5,VAN,19,R,L,1.0,SEA,03:47,193,2023-11-24,,,,,,,,,,,0
J.T. Miller,13,VAN,20,L,C,1.0,SEA,03:50,194,2023-11-24,,,,,,,,,,,0
Elias Pettersson,13,VAN,20,L,C,,SEA,04:01,195,2023-11-24,,,,,,,,,,,0
Oliver Bjorkstrand,7,SEA,21,R,R,2.0,VAN,02:20,196,2023-11-24,,,,,,,,,,,0
Vince Dunn,8,SEA,21,L,D,1.0,VAN,03:18,197,2023-11-24,,,,,,,,,,,0
Jordan Eberle,2,SEA,18,R,R,2.0,VAN,02:31,198,2023-11-24,,,,,,,,,,,0
Jared McCann,4,SEA,21,L,L,2.0,VAN,02:21,199,2023-11-24,,,,,,,,,,,0
Jaden Schwartz,8,SEA,21,L,C,1.0,VAN,03:07,200,2023-11-24,,,,,,,,,,,0
Eeli Tolvanen,4,SEA,21,L,R,1.0,VAN,03:03,201,2023-11-24,,,,,,,,,,,0
Kailer Yamamoto,4,SEA,21,R,R,1.0,VAN,03:02,202,2023-11-24,,,,,,,,,,,0
